X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
14680600.6011,4028644.2534,277723015,035207030,,Japan Ministry of Environment,,0,9,33.998825,Fri 08/18/2023 04:00 PM JST,131.878079,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035207030,,Active
-10849108.5171,3521661.2401,277723016,480210684,US,Texas Commission on Environmental Quality,R6,158.6,-6,30.1408,Fri 08/18/2023 02:00 AM CDT,-97.4592,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,McKinney Roughs C684,TX,Active
11193864.9801,1530426.749,277723017,764TPCD0016T,,Thailand Pollution Control Department,,0,7,13.618,Fri 08/18/2023 02:00 PM +07,100.5562,,63,63,63,,ND,-999,1,,,24.0,24,24,1,,,63,63,63,1,,63,63,63,,South Bangkok Power Plant,,Active
-8654090.7601,7112073.0784,277723018,124000056001,CA,Canada-Quebec1,CA,0,-5,53.69218,Fri 08/18/2023 03:00 AM EDT,-77.74102,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Radisson,CC,Active
15100112.1096,4146065.4441,277723019,027207040,,Japan Ministry of Environment,,0,9,34.868797,Fri 08/18/2023 04:00 PM JST,135.646615,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027207040,,Active
14656305.9014,3819241.875,277723020,045206080,,Japan Ministry of Environment,,0,9,32.4251,Fri 08/18/2023 04:00 PM JST,131.659836,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045206080,,Active
-14321337.9839,7165087.6272,277723021,000103905,CA,British Columbia Ministry of Environment,CA,0,-8,53.973228,Fri 08/18/2023 12:00 AM PDT,-128.650768,,20,20,20,,ND,-999,0,,,,ND,-999,0,,4,20,20,20,1,UG/M3,20,20,20,,Kitimat Haisla Village,CC,Active
8302635.0902,5285771.462,277723022,417BI1010001,KG,U.S. Department of State Kyrgyzstan - Bishkek,DSKG,0,6,42.827626,Fri 08/18/2023 01:00 PM +06,74.58384,,59,59,59,,ND,-999,0,,,,ND,-999,0,,17,59,59,59,1,UG/M3,59,59,59,Bishkek,Bishkek,,Active
-9042293.2166,4155132.8816,277723023,450910006,US,South Carolina DHEC,R4,225.1,-5,34.9356,Fri 08/18/2023 03:00 AM EDT,-81.228302,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,"York, Chester, and Lancaster",York,SC,Inactive
-10618285.8832,3467818.5673,277723024,482019999,US,Texas Commission on Environmental Quality,R6,0,-6,29.721635,Fri 08/18/2023 02:00 AM CDT,-95.385685,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Houston,TX,Active
15488330.7074,4326849.6377,277723025,011382010,,Japan Ministry of Environment,,0,9,36.190384,Fri 08/18/2023 04:00 PM JST,139.134042,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011382010,,Active
-10573804.1731,4280577.7432,277723026,400219002,US,Cherokee Nation,R6,237.9,-6,35.854198,Fri 08/18/2023 02:00 AM CDT,-94.986099,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,TAHLEQUAH,OK,Inactive
-13678853.3127,5208148.3499,277723027,410290133,US,Oregon Dept. of Environmental Quality,R10,442.9,-8,42.31411,Fri 08/18/2023 12:00 AM PDT,-122.87923,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Medford,Medford - Grant & Belmont,OR,Inactive
-13781665.6567,5693811.0811,277723028,840410570001,US,Oregon Dept. of Environmental Quality,R10,18.9,-8,45.457347,Fri 08/18/2023 12:00 AM PDT,-123.802809,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Tillamook,Tillamook Forestry Dept,OR,Inactive
-7355984.2706,5661463.2051,277723029,CC0040207,CA,Canada-New Brunswick1,CA,54.9,-4,45.25315,Fri 08/18/2023 04:00 AM ADT,-66.079931,21,19,19,19,19,19,19,1,PPB,,,ND,-999,0,,1.5,9,9,9,1,UG/M3,9,9,9,,SAINT JOHN WEST,CC,Active
-13570182.0012,4537304.0581,277723030,060010015,US,San Francisco Bay Area AQMD,R9,100.3,-8,37.701222,Fri 08/18/2023 12:00 AM PDT,-121.903019,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Livermore,Pleasanton - Owens Ct.,CA,Active
-13536383.2888,4450152.003,277723031,060852006,US,San Francisco Bay Area AQMD,R9,86,-8,37.0792,Fri 08/18/2023 12:00 AM PDT,-121.5994,,22,22,22,22,22,22,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,San Jose,San Martin,CA,Active
15125712.3642,4173609.7115,277723032,025201060,,Japan Ministry of Environment,,0,9,35.071557,Fri 08/18/2023 04:00 PM JST,135.876586,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 025201060,,Active
-11502983.176,2353002.4668,277723033,800140005,MX,Sistema de Monitoreo Atmosferico de Jalisco,MX,482.5,-6,20.673611,Fri 08/18/2023 01:00 AM CST,-103.333056,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Centro,MX,Active
14458880.4506,3931822.948,277723034,041205080,,Japan Ministry of Environment,,0,9,33.274701,Fri 08/18/2023 04:00 PM JST,129.886333,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 041205080,,Active
15551378.9501,4236850.7352,277723035,014131100,,Japan Ministry of Environment,,0,9,35.535186,Fri 08/18/2023 04:00 PM JST,139.700414,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014131100,,Active
-10459823.5899,3484097.1752,277723036,482451071,US,Texas Commission on Environmental Quality,R6,0,-6,29.84855,Fri 08/18/2023 02:00 AM CDT,-93.962194,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Port Arthur 7th Street,TX,Active
14892086.9282,4109679.3469,277723037,033202110,,Japan Ministry of Environment,,0,9,34.600182,Fri 08/18/2023 04:00 PM JST,133.777893,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033202110,,Active
-10898823.8017,3877875.7708,277723038,483670081,US,Texas Commission on Environmental Quality,R6,0,-6,32.8686,Fri 08/18/2023 02:00 AM CDT,-97.9058,52,48,48,48,48,48,48,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Dallas-Fort Worth,Parker County C76,TX,Active
15193792.4705,4299447.7207,277723039,018205010,,Japan Ministry of Environment,,0,9,35.99147,Fri 08/18/2023 04:00 PM JST,136.48816,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 018205010,,Active
-8726212.4318,4941065.3436,277723040,420130801,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,40.515,Fri 08/18/2023 03:00 AM EDT,-78.3889,,14,14,14,14,14,14,1,,,,ND,-999,0,,1.9,14,14,14,1,UG/M3,14,14,14,Altoona,Altoona,PA,Active
15106884.7875,4108895.1262,277723041,029425010,,Japan Ministry of Environment,,0,9,34.594383,Fri 08/18/2023 04:00 PM JST,135.707455,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 029425010,,Active
-10100481.268,3995393.8545,277723042,280110002,US,Mississippi DEQ,R4,40,-6,33.750833,Fri 08/18/2023 02:00 AM CDT,-90.734167,,43,43,43,26,26,26,1,,,,ND,-999,0,,8.1,43,43,43,1,UG/M3,43,43,43,Cleveland,CLEVELAND,MS,Active
-8578193.1313,4701308.7674,277723043,510130020,US,Virginia Dept. of Environmental Quality,R3,0,-5,38.8577,Fri 08/18/2023 03:00 AM EDT,-77.05922,,37,37,37,37,37,37,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Northern Virginia|Metropolitan Washington,AURORA HILLS,VA,Active
14511194.7113,3972538.6031,277723044,040137010,,Japan Ministry of Environment,,0,9,33.579954,Fri 08/18/2023 04:00 PM JST,130.35628,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040137010,,Active
-11512290.71,2347913.4109,277723045,800140003,MX,Sistema de Monitoreo Atmosferico de Jalisco,MX,494.7,-6,20.630833,Fri 08/18/2023 01:00 AM CST,-103.416667,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Las Águilas,MX,Active
-9035018.0426,5262198.646,277723046,000065301,CA,Ontario Ministry of the Environment,CA,0,-5,42.672127,Fri 08/18/2023 03:00 AM EDT,-81.162948,,33,33,33,28,28,28,1,,,,ND,-999,0,,,33,33,33,1,,33,33,33,,Port Stanley,CC,Active
15234579.264,4193766.0044,277723047,023233510,,Japan Ministry of Environment,,0,9,35.219614,Fri 08/18/2023 04:00 PM JST,136.854554,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023233510,,Active
-7314002.2397,5723243.5137,277723048,CC0040701,CA,Canada-New Brunswick1,CA,0,-4,45.6425,Fri 08/18/2023 04:00 AM ADT,-65.7028,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,NORTON,CC,Active
-10050050.9783,4668960.5991,277723049,295100094,US,Missouri Department of Natural Resources,R7,162,-6,38.631057,Fri 08/18/2023 02:00 AM CDT,-90.281144,,28,28,28,,ND,-999,0,,,,ND,-999,0,,,28,28,28,1,,28,28,28,Saint Louis,Forest Park,MO,Active
15355871.3114,4332824.8588,277723050,020202050,,Japan Ministry of Environment,,0,9,36.233692,Fri 08/18/2023 04:00 PM JST,137.944139,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020202050,,Active
15553047.8519,4257311.2106,277723051,013104540,,Japan Ministry of Environment,,0,9,35.684615,Fri 08/18/2023 04:00 PM JST,139.715406,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013104540,,Active
-10846136.2867,3226852.6318,277723052,483550037,US,Texas Commission on Environmental Quality,R6,12.2,-6,27.8244,Fri 08/18/2023 02:00 AM CDT,-97.4325,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Corpus Christi Hailey C630,TX,Active
8891682.2871,771026.955699999,277723053,CMB010001,CE,U.S. Department of State Sri Lanka - Colombo,DSCE,51.9,5.5,6.909445,Fri 08/18/2023 12:30 PM +0530,79.875341,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Colombo,Colombo,,Active
15121850.2458,4099021.6565,277723054,029206010,,Japan Ministry of Environment,,0,9,34.521338,Fri 08/18/2023 04:00 PM JST,135.841892,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 029206010,,Active
-9177735.4185,3528923.3333,277723055,120030002,US,Florida Dept. of Environmental Protection,R4,0,-5,30.1972,Fri 08/18/2023 03:00 AM EDT,-82.445,,15,15,15,10,10,10,1,,,,ND,-999,0,,,15,15,15,1,,15,15,15,Baker County|Nassau County,Osceola National Forest,FL,Active
-13655731.1412,5710260.2008,277723056,410511191,US,Oregon Dept. of Environmental Quality,R10,0,-8,45.5609,Fri 08/18/2023 12:00 AM PDT,-122.67152,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Portland Jefferson High School,OR,Active
-12855516.5476,3852400.7314,277723057,060250005,US,California Air Resources Board,R9,0,-8,32.67618,Fri 08/18/2023 12:00 AM PDT,-115.48307,,43,43,43,33,33,33,1,,,31.0,31,31,1,,,43,43,43,1,,43,43,43,Imperial Valley|Calexico,Calexico - Ethel Street,CA,Active
15619462.9525,4255713.9812,277723058,012230010,,Japan Ministry of Environment,,0,9,35.67296,Fri 08/18/2023 04:00 PM JST,140.312023,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012230010,,Active
-10599908.705,3473775.9535,277723059,482011034,US,Texas Commission on Environmental Quality,R6,6.1,-6,29.7681,Fri 08/18/2023 02:00 AM CDT,-95.2206,13,31,31,31,18,18,18,1,PPB,,,ND,-999,0,,,31,31,31,1,,31,31,31,Houston-Galveston-Brazoria,Houston East C1,TX,Active
15508525.1763,4218817.002,277723060,014214020,,Japan Ministry of Environment,,0,9,35.403249,Fri 08/18/2023 04:00 PM JST,139.315452,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014214020,,Active
-9199787.1417,3370348.7894,277723061,120170006,US,Florida Dept. of Environmental Protection,R4,0,-5,28.958372,Fri 08/18/2023 03:00 AM EDT,-82.643094,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Citrus County,Crystal River Preserve,FL,Active
14439308.0351,3940738.5879,277723062,042208040,,Japan Ministry of Environment,,0,9,33.341635,Fri 08/18/2023 04:00 PM JST,129.710511,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 042208040,,Active
-8994648.2519,3308259.0024,277723063,120090011,US,Florida Dept. of Environmental Protection,R4,6.7,-5,28.4692,Fri 08/18/2023 03:00 AM EDT,-80.8003,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Melbourne,Fay Park,FL,Inactive
14827004.8784,4017837.1149,277723064,038206050,,Japan Ministry of Environment,,0,9,33.918301,Fri 08/18/2023 04:00 PM JST,133.193251,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 038206050,,Active
15271899.7912,4175161.8878,277723065,023211060,,Japan Ministry of Environment,,0,9,35.082968,Fri 08/18/2023 04:00 PM JST,137.18981,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023211060,,Active
14860116.861,4090613.23,277723066,033205010,,Japan Ministry of Environment,,0,9,34.459081,Fri 08/18/2023 04:00 PM JST,133.490701,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033205010,,Active
-10144355.9529,3528961.9726,277723067,220470012,US,Louisiana Department of Environmental Quality,R6,0,-6,30.1975,Fri 08/18/2023 02:00 AM CDT,-91.1283,32,36,36,36,36,36,36,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Baton Rouge Area,Carville,LA,Active
-13693187.9235,6323700.3417,277723068,124000100137,CA,Metro Vancouver,CA,0,-8,49.287,Fri 08/18/2023 12:00 AM PDT,-123.008,,7,7,7,,ND,-999,0,,9.0,7.0,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,,Burnaby North,,Active
15236000.9252,4210544.9127,277723069,023217010,,Japan Ministry of Environment,,0,9,35.342657,Fri 08/18/2023 04:00 PM JST,136.867325,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023217010,,Active
-8898512.6284,3893605.3661,277723070,450150002,US,South Carolina DHEC,R4,8.8,-5,32.987202,Fri 08/18/2023 03:00 AM EDT,-79.936699,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Charleston,Bushy Park,SC,Inactive
15053519.1141,4074504.4585,277723071,027367010,,Japan Ministry of Environment,,0,9,34.33968,Fri 08/18/2023 04:00 PM JST,135.228063,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027367010,,Active
15164881.5742,4329869.5339,277723072,018363010,,Japan Ministry of Environment,,0,9,36.212275,Fri 08/18/2023 04:00 PM JST,136.228449,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 018363010,,Active
-10660355.1885,4319020.132,277723073,401430178,US,Oklahoma Department of Environmental Quality,R6,0,-6,36.1336,Fri 08/18/2023 02:00 AM CDT,-95.7636,33,23,23,23,23,23,23,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tulsa,Lynn Lane,OK,Active
15046811.7808,4015867.0724,277723074,030205030,,Japan Ministry of Environment,,0,9,33.903614,Fri 08/18/2023 04:00 PM JST,135.16781,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 030205030,,Active
-10872574.6658,3528562.7058,277723075,484535003,US,Texas Commission on Environmental Quality,R6,152.5,-6,30.1944,Fri 08/18/2023 02:00 AM CDT,-97.67,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Austin Bergstrom KAUS C5003,TX,Active
-9745498.5513,5124469.0704,277723076,170310032,US,Illinois EPA,R5,0,-6,41.755798,Fri 08/18/2023 02:00 AM CDT,-87.545303,15,19,19,19,19,19,19,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Chicago,CHI_SWFP,IL,Active
15337976.5919,4127545.1822,277723077,022132540,,Japan Ministry of Environment,,0,9,34.732183,Fri 08/18/2023 04:00 PM JST,137.783388,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022132540,,Active
14524430.9327,3903862.5478,277723078,040202080,,Japan Ministry of Environment,,0,9,33.064456,Fri 08/18/2023 04:00 PM JST,130.475183,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040202080,,Active
15668098.772,5133735.4296,277723079,001202560,,Japan Ministry of Environment,,0,9,41.817865,Fri 08/18/2023 04:00 PM JST,140.748926,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001202560,,Active
-13562986.7546,4383313.362,277723080,060539984,US,Monterey Bay Unified APCD,R9,0,-8,36.598671,Fri 08/18/2023 12:00 AM PDT,-121.838383,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Del Rey Woods,CA,Inactive
14837458.3352,3947299.6207,277723081,039206020,,Japan Ministry of Environment,,0,9,33.390859,Fri 08/18/2023 04:00 PM JST,133.287156,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 039206020,,Active
9836528.6177,2579211.1308,277723082,DS1010003,IN,U.S. Department of State India - Kolkata,DSIN,0,5.5,22.56263,Fri 08/18/2023 12:30 PM IST,88.36304,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Kolkata,Kolkata,DS,Active
-12753441.1387,4186477.941,277723083,040151003,US,Arizona Department of Environmental Quality,R9,155.9,-7,35.166111,Fri 08/18/2023 12:00 AM MST,-114.566111,,39,39,39,,ND,-999,0,,,39.0,39,39,1,,,,ND,-999,0,,39,39,39,Bullhead City,Bullhead City,AZ,Active
11197964.877,1550756.5845,277723084,TPCD0053T,,Thailand Pollution Control Department,,0,7,13.795425,Fri 08/18/2023 02:00 PM +07,100.59303,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Chokchai Police Station,,Active
-8334813.1022,4911458.3874,277723085,340219991,US,EPA Office of Atmospheric Protection,R3,61,-5,40.3125,Fri 08/18/2023 03:00 AM EDT,-74.8729,,31,31,31,31,31,31,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Central,Wash. Crossing,NJ,Active
-7679931.6698,1365016.0826,277723086,CUR010001,UC,U.S. Department of State Curacao,DSUC,0,-4,12.1696,Fri 08/18/2023 03:00 AM AST,-68.99,15,15,15,15,15,15,15,1,PPB,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Curacao,Curacao,,Active
-13518949.9886,4371294.3871,277723087,060539973,US,Monterey Bay Unified APCD,R9,0,-8,36.511942,Fri 08/18/2023 12:00 AM PDT,-121.442794,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Gonzales,CA,Inactive
-12824539.2277,4312342.0111,277723088,840320039994,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.085134,Fri 08/18/2023 12:00 AM PDT,-115.204796,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,,NV,Inactive
15651834.8831,4279680.9175,277723089,012344020,,Japan Ministry of Environment,,0,9,35.847668,Fri 08/18/2023 04:00 PM JST,140.602825,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012344020,,Active
-6503151.0688,-4106490.605,277723090,032BAA010002,AR,U.S. Department of State Argentina - Buenos Aires,DSAR,0,-3,-34.5766,Fri 08/18/2023 04:00 AM -03,-58.4188,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Buenos Aires,Buenos Aires,,Active
15516622.2221,4320990.349,277723091,011202040,,Japan Ministry of Environment,,0,9,36.147893,Fri 08/18/2023 04:00 PM JST,139.388189,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011202040,,Active
-12912482.2933,4329940.1752,277723092,320230014,US,Nevada Division of Environmental Protection,R9,0,-8,36.212787,Fri 08/18/2023 12:00 AM PDT,-115.994802,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Pahrump,Manse,NV,Active
15646269.1312,4285098.5675,277723093,012209010,,Japan Ministry of Environment,,0,9,35.887107,Fri 08/18/2023 04:00 PM JST,140.552827,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012209010,,Active
-9022789.8192,3402006.217,277723094,121275002,US,Florida Dept. of Environmental Protection,R4,0,-5,29.2069,Fri 08/18/2023 03:00 AM EDT,-81.0531,,18,18,18,17,17,17,1,,,8.0,8,8,1,,,18,18,18,1,,18,18,18,Daytona Beach,"Blind Services; 1185-A Dunn Ave",FL,Active
-9058994.5912,4987012.3601,277723095,391510016,US,Ohio EPA-DAPC,R5,0,-5,40.828052,Fri 08/18/2023 03:00 AM EDT,-81.378333,26,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Canton and Massillon,Malone Univ,OH,Active
15464002.5007,4180456.9175,277723096,022206010,,Japan Ministry of Environment,,0,9,35.121883,Fri 08/18/2023 04:00 PM JST,138.915498,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022206010,,Active
-11862516.4109,4178458.8915,277723097,350010019,US,Albuquerque Environmental Health Department,R6,1621.1,-7,35.107201,Fri 08/18/2023 01:00 AM MDT,-106.562798,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Albuquerque,Uptown Zuni Park,NM,Inactive
-9181598.2048,3167305.6891,277723098,121151006,US,Florida Dept. of Environmental Protection,R4,0,-5,27.3503,Fri 08/18/2023 03:00 AM EDT,-82.4797,,12,12,12,5,5,5,1,,,12.0,12,12,1,,,,ND,-999,0,,12,12,12,Sarasota,Paw Park,FL,Active
15547047.5087,4309548.4426,277723099,011232010,,Japan Ministry of Environment,,0,9,36.064851,Fri 08/18/2023 04:00 PM JST,139.661504,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011232010,,Active
15059888.2588,4079186.141,277723100,027228010,,Japan Ministry of Environment,,0,9,34.374399,Fri 08/18/2023 04:00 PM JST,135.285278,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027228010,,Active
-13056173.492,4084866.6629,277723101,060714001,US,Mojave Desert AQMD,R9,966.9,-8,34.416506,Fri 08/18/2023 12:00 AM PDT,-117.285602,,54,54,54,54,54,54,1,,4.0,10.0,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,Mojave Desert|Hesperia,Hesperia - Olive Street,CA,Active
-11302121.6264,2326525.3221,277723102,80011G017,MX,Secretaría de Medio Ambiente y Ordenamiento Territorial,MX,521.9,-6,20.450916,Fri 08/18/2023 01:00 AM CST,-101.528686,,52,52,52,,ND,-999,0,,,,ND,-999,0,,,52,52,52,1,,52,52,52,Guanajuato,Estación Abasolo,MX,Active
-7418950.0255,5773516.1993,277723103,CC0040104,CA,Canada-New Brunswick1,CA,0,-4,45.957344,Fri 08/18/2023 04:00 AM ADT,-66.645562,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,FREDERICTON-NEEDHAM ST.,CC,Active
15546029.2693,4252249.3912,277723104,013112010,,Japan Ministry of Environment,,0,9,35.647673,Fri 08/18/2023 04:00 PM JST,139.652357,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013112010,,Active
15074882.5489,4125357.676,277723105,028202030,,Japan Ministry of Environment,,0,9,34.716032,Fri 08/18/2023 04:00 PM JST,135.419974,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202030,,Active
-9276253.1678,5209035.075,277723106,261630026,US,"Michigan Department of Environment, Great Lakes, and Energy",R5,390.4,-5,42.32,Fri 08/18/2023 03:00 AM EDT,-83.33,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,DETROIT - JOY ROAD,MI,Active
-12104387.393,5287987.9374,277723107,840560131003,US,Wyoming Department of Environmental Quality,R8,1634.2,-7,42.842227,Fri 08/18/2023 01:00 AM MDT,-108.735562,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,Lander,Lander SLAMS,WY,Active
15222952.6111,4216345.4552,277723108,021201020,,Japan Ministry of Environment,,0,9,35.38515,Fri 08/18/2023 04:00 PM JST,136.75011,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 021201020,,Active
-9080915.9593,5094586.1503,277723109,390350034,US,Ohio EPA-DAPC,R5,0,-5,41.55523,Fri 08/18/2023 03:00 AM EDT,-81.575256,30,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Cleveland-Akron-Lorain,District 6,OH,Active
14678688.3549,3904935.601,277723110,044207010,,Japan Ministry of Environment,,0,9,33.072534,Fri 08/18/2023 04:00 PM JST,131.860901,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 044207010,,Active
